架次编号,时刻（s）,阶段,状态,链路裕量（dB）
T20,7376.51,cruise,中继,6.783
T20,7377.508,cruise,中继,6.755
T20,7378.506,cruise,中继,6.727
T20,7379.504,cruise,中继,6.699
T20,7380.503,cruise,中继,6.67
T20,7381.501,cruise,中继,6.642
T20,7382.499,cruise,中继,6.613
T20,7383.498,cruise,中继,6.585
T20,7384.496,cruise,直连,0.001
T20,7385.494,cruise,直连,0.034
T20,7386.492,cruise,直连,0.067
T20,7387.491,cruise,直连,0.1
T20,7388.489,cruise,直连,0.133
T20,7389.487,cruise,直连,0.167
T20,7390.485,cruise,直连,0.2
T20,7391.484,cruise,直连,0.234
T20,7392.482,cruise,直连,0.268
T20,7393.48,cruise,直连,0.302
T20,7394.478,cruise,直连,0.336
T20,7395.477,cruise,直连,0.37
T20,7396.475,cruise,直连,0.404
T20,7397.473,cruise,直连,0.439
T20,7398.472,cruise,直连,0.474
T20,7399.47,cruise,直连,0.508
T20,7400.468,cruise,直连,0.543
T20,7401.466,cruise,直连,0.578
T20,7402.465,cruise,直连,0.613
T20,7403.463,cruise,直连,0.649
T20,7404.461,cruise,直连,0.684
T20,7405.459,cruise,直连,0.72
T20,7406.458,cruise,直连,0.756
T20,7407.456,cruise,直连,0.792
T20,7408.454,cruise,直连,0.828
T20,7409.452,cruise,直连,0.864
T20,7410.451,cruise,直连,0.9
T20,7411.449,cruise,直连,0.937
T20,7412.447,cruise,直连,0.973
T20,7413.445,cruise,直连,1.01
T20,7414.444,cruise,直连,1.047
T20,7415.442,cruise,直连,1.084
T20,7416.44,cruise,直连,1.122
T20,7417.439,cruise,直连,1.159
T20,7418.437,cruise,直连,1.197
T20,7419.435,cruise,直连,1.234
T20,7420.433,cruise,直连,1.272
T20,7421.432,cruise,直连,1.31
T20,7422.43,cruise,直连,1.349
T20,7423.428,cruise,直连,1.387
T20,7424.426,cruise,直连,1.426
T20,7425.425,cruise,直连,1.465
T20,7426.423,cruise,直连,1.504
T20,7427.421,cruise,直连,1.543
T20,7428.419,cruise,直连,1.582
T20,7429.418,cruise,直连,1.621
T20,7430.416,cruise,直连,1.661
T20,7431.414,cruise,直连,1.701
T20,7432.413,cruise,直连,1.741
T20,7433.411,cruise,直连,1.781
T20,7434.409,cruise,直连,1.822
T20,7435.407,cruise,直连,1.862
T20,7436.406,cruise,直连,1.903
T20,7437.404,cruise,直连,1.944
T20,7438.402,cruise,直连,1.985
T20,7439.4,cruise,直连,2.027
T20,7440.399,cruise,直连,2.068
T20,7441.397,cruise,直连,2.11
T20,7442.395,cruise,直连,2.152
T20,7443.393,cruise,直连,2.194
T20,7444.392,cruise,直连,2.236
T20,7445.39,cruise,直连,2.279
T20,7446.388,cruise,直连,2.322
T20,7447.386,cruise,直连,2.365
T20,7448.385,cruise,直连,2.408
T20,7449.383,cruise,直连,2.452
T20,7450.381,cruise,直连,2.495
T20,7451.38,cruise,直连,2.539
T20,7452.378,cruise,直连,2.583
T20,7453.376,cruise,直连,2.627
T20,7454.374,cruise,直连,2.672
T20,7455.373,cruise,直连,2.717
T20,7456.371,cruise,直连,2.762
T20,7457.369,cruise,直连,2.807
T20,7458.367,cruise,直连,2.853
T20,7459.366,cruise,直连,2.898
T20,7460.364,cruise,直连,2.944
T20,7461.362,cruise,直连,2.99
T20,7462.36,cruise,直连,3.037
T20,7463.359,cruise,直连,3.084
T20,7464.357,cruise,直连,3.13
T20,7465.355,cruise,直连,3.178
T20,7466.354,cruise,直连,3.225
T20,7467.352,cruise,直连,3.273
T20,7468.35,cruise,直连,3.321
T20,7469.348,cruise,直连,3.369
T20,7470.347,cruise,直连,3.418
T20,7471.345,cruise,直连,3.466
T20,7472.343,cruise,直连,3.515
T20,7473.341,cruise,直连,3.565
T20,7474.34,cruise,直连,3.614
T20,7475.338,cruise,直连,3.664
T20,7476.336,cruise,直连,3.715
T20,7477.334,cruise,直连,3.765
T20,7478.333,cruise,直连,3.816
T20,7479.331,cruise,直连,3.867
T20,7480.329,cruise,直连,3.918
T20,7481.328,cruise,直连,3.97
T20,7482.326,cruise,直连,4.022
T20,7483.324,cruise,直连,4.074
T20,7484.322,cruise,直连,4.127
T20,7485.321,cruise,直连,4.18
T20,7486.319,cruise,直连,4.233
T20,7487.317,cruise,直连,4.287
T20,7488.315,cruise,直连,4.341
T20,7489.314,cruise,直连,4.395
T20,7490.312,cruise,直连,4.449
T20,7491.31,cruise,直连,4.504
T20,7492.308,cruise,直连,4.56
T20,7493.307,cruise,直连,4.615
T20,7494.305,cruise,直连,4.671
T20,7495.303,cruise,直连,4.728
T20,7496.301,cruise,直连,4.784
T20,7497.3,cruise,直连,4.841
T20,7498.298,cruise,直连,4.899
T20,7499.296,cruise,直连,4.957
T20,7500.295,cruise,直连,5.015
T20,7501.293,cruise,直连,5.074
T20,7502.291,cruise,直连,5.133
T20,7503.289,cruise,直连,5.192
T20,7504.288,cruise,直连,5.252
T20,7505.286,cruise,直连,5.312
T20,7506.284,cruise,直连,5.373
T20,7507.282,cruise,直连,5.434
T20,7508.281,cruise,直连,5.496
T20,7509.279,cruise,直连,5.558
T20,7510.277,cruise,直连,5.62
T20,7511.275,cruise,直连,5.683
T20,7512.274,cruise,直连,5.746
T20,7513.272,cruise,直连,5.81
T20,7514.27,cruise,直连,5.874
T20,7515.269,cruise,直连,5.939
T20,7516.267,cruise,直连,16.004
T20,7517.265,cruise,直连,16.07
T20,7518.263,cruise,直连,16.136
T20,7519.262,cruise,直连,16.203
T20,7520.26,cruise,直连,16.27
T20,7521.258,cruise,直连,16.338
T20,7522.256,cruise,直连,16.406
T20,7523.255,cruise,直连,16.475
T20,7524.253,cruise,直连,16.544
T20,7525.251,cruise,直连,16.614
T20,7526.249,cruise,直连,16.684
T20,7527.248,cruise,直连,16.755
T20,7528.246,cruise,直连,16.827
T20,7529.244,cruise,直连,16.899
T20,7530.243,cruise,直连,16.972
T20,7531.241,cruise,直连,17.045
T20,7532.239,cruise,直连,17.12
T20,7533.237,cruise,直连,17.194
T20,7534.236,cruise,直连,17.27
T20,7535.234,cruise,直连,17.346
T20,7536.232,cruise,直连,17.422
T20,7537.23,cruise,直连,17.499
T20,7538.229,cruise,直连,17.577
T20,7539.227,cruise,直连,17.656
T20,7540.225,cruise,直连,17.736
T20,7541.223,cruise,直连,17.816
T20,7542.222,cruise,直连,17.897
T20,7543.22,cruise,直连,17.978
T20,7544.218,cruise,直连,18.061
T20,7545.216,cruise,直连,18.144
T20,7546.215,cruise,直连,18.228
T20,7547.213,cruise,直连,18.313
T20,7548.211,cruise,直连,18.398
T20,7549.21,cruise,直连,18.485
T20,7550.208,cruise,直连,18.572
T20,7551.206,cruise,直连,18.66
T20,7552.204,cruise,直连,18.749
T20,7553.203,cruise,直连,18.84
T20,7554.201,cruise,直连,18.93
T20,7555.199,cruise,直连,19.022
T20,7556.197,cruise,直连,19.115
T20,7557.196,cruise,直连,19.209
T20,7558.194,cruise,直连,19.304
T20,7559.192,cruise,直连,19.4
T20,7560.19,cruise,直连,19.497
T20,7561.189,cruise,直连,19.595
T20,7562.187,cruise,直连,19.694
T20,7563.185,cruise,直连,19.795
T20,7564.184,cruise,直连,19.896
T20,7565.182,cruise,直连,19.999
T20,7566.18,cruise,直连,20.103
T20,7567.178,cruise,直连,20.208
T20,7568.177,cruise,直连,20.314
T20,7569.175,cruise,直连,20.422
T20,7570.173,cruise,直连,20.531
T20,7571.171,cruise,直连,20.641
T20,7572.17,cruise,直连,20.753
T20,7573.168,cruise,直连,20.866
T20,7574.166,cruise,直连,20.981
T20,7575.164,cruise,直连,21.097
T20,7576.163,cruise,直连,21.214
T20,7577.161,cruise,直连,21.334
T20,7578.159,cruise,直连,21.455
T20,7579.158,cruise,直连,21.577
T20,7580.156,cruise,直连,21.702
T20,7581.154,cruise,直连,21.828
T20,7582.152,cruise,直连,21.956
T20,7583.151,cruise,直连,22.085
T20,7584.149,cruise,直连,22.217
T20,7585.147,cruise,直连,22.351
T20,7586.145,cruise,直连,22.487
T20,7587.144,cruise,直连,22.624
T20,7588.142,cruise,直连,22.764
T20,7589.14,cruise,直连,22.907
T20,7590.138,cruise,直连,23.051
T20,7591.137,cruise,直连,23.198
T20,7592.135,cruise,直连,23.347
T20,7593.133,cruise,直连,23.499
T20,7594.131,cruise,直连,23.654
T20,7595.13,cruise,直连,23.811
T20,7596.128,cruise,直连,23.971
T20,7597.126,cruise,直连,24.134
T20,7598.125,cruise,直连,24.3
T20,7599.123,cruise,直连,24.469
T20,7600.121,cruise,直连,24.641
T20,7601.119,cruise,直连,24.817
T20,7602.118,cruise,直连,24.996
T20,7603.116,cruise,直连,25.178
T20,7604.114,cruise,直连,25.365
T20,7605.112,cruise,直连,25.555
T20,7606.111,cruise,直连,25.749
T20,7607.109,cruise,直连,25.948
T20,7608.107,cruise,直连,26.151
T20,7609.105,cruise,直连,26.358
T20,7610.104,cruise,直连,26.571
T20,7611.102,cruise,直连,26.788
T20,7612.1,cruise,直连,27.01
T20,7613.099,cruise,直连,27.238
T20,7614.097,cruise,直连,27.471
T20,7615.095,cruise,直连,27.711
T20,7616.093,cruise,直连,27.956
T20,7617.092,cruise,直连,28.208
T20,7618.09,cruise,直连,28.467
T20,7619.088,cruise,直连,28.733
T20,7620.086,cruise,直连,29.006
T20,7621.085,cruise,直连,29.287
T20,7622.083,cruise,直连,29.577
T20,7623.081,cruise,直连,29.874
T20,7624.079,cruise,直连,30.181
T20,7625.078,cruise,直连,30.497
T20,7626.076,cruise,直连,30.823
T20,7627.074,cruise,直连,31.159
T20,7628.073,cruise,直连,31.506
T20,7629.071,cruise,直连,31.863
T20,7630.069,cruise,直连,32.232
T20,7631.067,cruise,直连,32.612
T20,7632.066,cruise,直连,33.004
T20,7633.064,cruise,直连,33.408
T20,7634.062,cruise,直连,33.822
T20,7635.06,cruise,直连,34.247
T20,7636.059,cruise,直连,34.682
T20,7637.057,cruise,直连,35.125
T20,7638.055,cruise,直连,35.572
T20,7639.053,cruise,直连,36.021
T20,7640.052,cruise,直连,36.466
T20,7641.05,cruise,直连,36.901
T20,7642.048,cruise,直连,37.316
T20,7643.046,cruise,直连,37.702
T20,7644.045,cruise,直连,38.045
T20,7645.043,cruise,直连,38.332
T20,7646.041,cruise,直连,38.549
T20,7647.04,cruise,直连,38.685
T20,7648.038,cruise,直连,38.731
T20,7648.038,descent,直连,38.731
T20,7649.037,descent,直连,38.882
T20,7650.035,descent,直连,39.036
T20,7651.034,descent,直连,39.192
T20,7652.033,descent,直连,39.352
T20,7653.032,descent,直连,39.514
T20,7654.03,descent,直连,39.679
T20,7655.029,descent,直连,39.848
T20,7656.028,descent,直连,40.02
T20,7657.027,descent,直连,40.196
T20,7658.025,descent,直连,40.375
T20,7659.024,descent,直连,40.558
T20,7660.023,descent,直连,40.745
T20,7661.022,descent,直连,40.936
T20,7662.02,descent,直连,41.131
T20,7663.019,descent,直连,41.331
T20,7664.018,descent,直连,41.535
T20,7665.017,descent,直连,41.744
T20,7666.015,descent,直连,41.959
T20,7667.014,descent,直连,42.179
T20,7668.013,descent,直连,42.404
T20,7669.012,descent,直连,42.636
T20,7670.01,descent,直连,42.874
T20,7671.009,descent,直连,43.119
T20,7672.008,descent,直连,43.371
T20,7673.007,descent,直连,43.63
T20,7674.005,descent,直连,43.898
T20,7675.004,descent,直连,44.173
T20,7676.003,descent,直连,44.458
T20,7677.002,descent,直连,44.753
T20,7678.0,descent,直连,45.058
T20,7678.999,descent,直连,45.374
T20,7679.998,descent,直连,45.702
T20,7680.997,descent,直连,46.043
T20,7681.995,descent,直连,46.397
T20,7682.994,descent,直连,46.767
T20,7683.993,descent,直连,47.153
T20,7684.991,descent,直连,47.558
T20,7685.99,descent,直连,47.982
T20,7686.989,descent,直连,48.427
T20,7687.988,descent,直连,48.897
T20,7688.986,descent,直连,49.394
T20,7689.985,descent,直连,49.921
T20,7690.984,descent,直连,50.482
T20,7691.983,descent,直连,51.082
T20,7692.981,descent,直连,51.726
T20,7693.98,descent,直连,52.421
T20,7694.979,descent,直连,53.178
T20,7695.978,descent,直连,54.007
T20,7696.976,descent,直连,54.923
T20,7697.975,descent,直连,55.947
T20,7698.974,descent,直连,57.108
T20,7699.973,descent,直连,58.449
T20,7700.971,descent,直连,60.036
T20,7701.97,descent,直连,61.978
T20,7702.969,descent,直连,64.485
T20,7703.968,descent,直连,68.021
T20,7704.966,descent,直连,74.085
T20,7705.965,descent,直连,113.975
T20,7706.964,descent,直连,73.911
T20,7707.963,descent,直连,67.934
T20,7708.961,descent,直连,64.426
T20,7709.96,descent,直连,61.935
T20,7710.959,descent,直连,60.001
T20,7711.958,descent,直连,58.42
T20,7712.956,descent,直连,57.083
T20,7713.955,descent,直连,45.925
T21,330.0,climb,直连,45.925
T21,331.0,climb,直连,57.336
T21,331.999,climb,直连,59.022
T21,332.999,climb,直连,61.115
T21,333.998,climb,直连,63.879
T21,334.998,climb,直连,67.956
T21,335.998,climb,直连,75.894
T21,336.997,climb,直连,82.019
T21,337.997,climb,直连,69.925
T21,338.996,climb,直连,65.057
T21,339.996,climb,直连,61.956
T21,340.996,climb,直连,59.676
T21,341.995,climb,直连,57.871
T21,342.995,climb,直连,56.378
T21,343.994,climb,直连,55.104
T21,344.994,climb,直连,53.993
T21,345.994,climb,直连,53.009
T21,346.993,climb,直连,52.124
T21,347.993,climb,直连,51.322
T21,348.992,climb,直连,50.587
T21,349.992,climb,直连,49.91
T21,350.992,climb,直连,49.281
T21,351.991,climb,直连,48.696
T21,352.991,climb,直连,48.147
T21,353.99,climb,直连,47.63
T21,354.99,climb,直连,47.143
T21,355.99,climb,直连,46.682
T21,356.989,climb,直连,46.244
T21,357.989,climb,直连,45.827
T21,358.988,climb,直连,45.429
T21,359.988,climb,直连,45.048
T21,360.988,climb,直连,44.684
T21,361.987,climb,直连,44.334
T21,362.987,climb,直连,43.998
T21,363.986,climb,直连,43.674
T21,364.986,climb,直连,43.362
T21,365.986,climb,直连,43.06
T21,366.985,climb,直连,42.769
T21,367.985,climb,直连,42.487
T21,368.985,climb,直连,42.215
T21,369.984,climb,直连,41.95
T21,370.984,climb,直连,41.693
T21,371.983,climb,直连,41.444
T21,372.983,climb,直连,41.201
T21,373.983,climb,直连,40.965
T21,374.982,climb,直连,40.736
T21,375.982,climb,直连,40.512
T21,376.981,climb,直连,40.294
T21,377.981,climb,直连,40.081
T21,378.981,climb,直连,39.874
T21,379.98,climb,直连,39.671
T21,380.98,climb,直连,39.473
T21,381.979,climb,直连,39.279
T21,382.979,climb,直连,39.089
T21,383.979,climb,直连,38.904
T21,384.978,climb,直连,38.722
T21,385.978,climb,直连,38.544
T21,386.977,climb,直连,38.37
T21,387.977,climb,直连,38.199
T21,388.977,climb,直连,38.032
T21,389.976,climb,直连,37.867
T21,390.976,climb,直连,37.706
T21,391.975,climb,直连,37.547
T21,392.975,climb,直连,37.392
T21,393.975,climb,直连,37.239
T21,394.974,climb,直连,37.089
T21,395.974,climb,直连,36.941
T21,396.973,climb,直连,36.796
T21,397.973,climb,直连,36.653
T21,398.973,climb,直连,36.513
T21,399.972,climb,直连,36.375
T21,400.972,climb,直连,36.238
T21,401.971,climb,直连,36.104
T21,402.971,climb,直连,35.973
T21,403.971,climb,直连,35.843
T21,404.97,climb,直连,35.714
T21,405.97,climb,直连,35.588
T21,406.969,climb,直连,35.464
T21,407.969,climb,直连,35.341
T21,408.969,climb,直连,35.22
T21,409.968,climb,直连,35.101
T21,410.968,climb,直连,34.983
T21,411.967,climb,直连,34.867
T21,412.967,climb,直连,34.753
T21,413.967,climb,直连,34.64
T21,414.966,climb,直连,34.528
T21,415.966,climb,直连,34.418
T21,416.965,climb,直连,34.309
T21,417.965,climb,直连,34.202
T21,418.965,climb,直连,34.096
T21,419.964,climb,直连,33.991
T21,420.964,climb,直连,33.887
T21,421.963,climb,直连,33.785
T21,422.963,climb,直连,33.683
T21,423.963,climb,直连,33.583
T21,424.962,climb,直连,33.485
T21,425.962,climb,直连,33.387
T21,426.961,climb,直连,33.29
T21,427.961,climb,直连,33.194
T21,428.961,climb,直连,33.1
T21,429.96,climb,直连,33.006
T21,430.96,climb,直连,32.914
T21,431.959,climb,直连,32.822
T21,432.959,climb,直连,32.732
T21,433.959,climb,直连,32.642
T21,434.958,climb,直连,32.553
T21,435.958,climb,直连,32.465
T21,436.958,climb,直连,32.378
T21,437.957,climb,直连,32.292
T21,438.957,climb,直连,32.207
T21,439.956,climb,直连,32.122
T21,440.956,climb,直连,32.039
T21,441.956,climb,直连,31.956
T21,442.955,climb,直连,31.874
T21,443.955,climb,直连,31.792
T21,444.954,climb,直连,31.712
T21,445.954,climb,直连,31.632
T21,446.954,climb,直连,31.553
T21,447.953,climb,直连,31.475
T21,448.953,climb,直连,31.397
T21,449.952,climb,直连,31.32
T21,450.952,climb,直连,31.244
T21,451.952,climb,直连,31.168
T21,452.951,climb,直连,31.093
T21,453.951,climb,直连,31.019
T21,454.95,climb,直连,30.945
T21,454.95,cruise,直连,30.945
T21,455.95,cruise,直连,30.94
T21,456.949,cruise,直连,30.925
T21,457.949,cruise,直连,30.9
T21,458.949,cruise,直连,30.866
T21,459.948,cruise,直连,30.822
T21,460.948,cruise,直连,30.77
T21,461.947,cruise,直连,30.708
T21,462.947,cruise,直连,30.638
T21,463.946,cruise,直连,30.56
T21,464.946,cruise,直连,30.475
T21,465.945,cruise,直连,30.382
T21,466.945,cruise,直连,30.283
T21,467.944,cruise,直连,30.178
T21,468.944,cruise,直连,30.067
T21,469.944,cruise,直连,29.951
T21,470.943,cruise,直连,29.83
T21,471.943,cruise,直连,29.705
T21,472.942,cruise,直连,29.577
T21,473.942,cruise,直连,29.445
T21,474.941,cruise,直连,29.31
T21,475.941,cruise,直连,29.172
T21,476.94,cruise,直连,29.033
T21,477.94,cruise,直连,28.891
T21,478.939,cruise,直连,28.748
T21,479.939,cruise,直连,28.604
T21,480.938,cruise,直连,28.459
T21,481.938,cruise,直连,28.313
T21,482.938,cruise,直连,28.166
T21,483.937,cruise,直连,28.02
T21,484.937,cruise,直连,27.873
T21,485.936,cruise,直连,27.726
T21,486.936,cruise,直连,27.58
T21,487.935,cruise,直连,27.433
T21,488.935,cruise,直连,27.288
T21,489.934,cruise,直连,27.143
T21,490.934,cruise,直连,26.998
T21,491.933,cruise,直连,26.855
T21,492.933,cruise,直连,26.712
T21,493.933,cruise,直连,26.57
T21,494.932,cruise,直连,26.429
T21,495.932,cruise,直连,26.289
T21,496.931,cruise,直连,26.15
T21,497.931,cruise,直连,26.013
T21,498.93,cruise,直连,25.876
T21,499.93,cruise,直连,25.741
T21,500.929,cruise,直连,25.607
T21,501.929,cruise,直连,25.474
T21,502.928,cruise,直连,25.342
T21,503.928,cruise,直连,25.211
T21,504.928,cruise,直连,25.082
T21,505.927,cruise,直连,24.954
T21,506.927,cruise,直连,24.827
T21,507.926,cruise,直连,24.702
T21,508.926,cruise,直连,24.577
T21,509.925,cruise,直连,24.454
T21,510.925,cruise,直连,24.332
T21,511.924,cruise,直连,24.212
T21,512.924,cruise,直连,24.092
T21,513.923,cruise,直连,23.974
T21,514.923,cruise,直连,23.857
T21,515.923,cruise,直连,23.741
T21,516.922,cruise,直连,23.626
T21,517.922,cruise,直连,23.513
T21,518.921,cruise,直连,23.4
T21,519.921,cruise,直连,23.289
T21,520.92,cruise,直连,23.179
T21,521.92,cruise,直连,23.07
T21,522.919,cruise,直连,22.962
T21,523.919,cruise,直连,22.855
T21,524.918,cruise,直连,22.749
T21,525.918,cruise,直连,22.644
T21,526.917,cruise,直连,22.541
T21,527.917,cruise,直连,22.438
T21,528.917,cruise,直连,22.336
T21,529.916,cruise,直连,22.236
T21,530.916,cruise,直连,22.136
T21,531.915,cruise,直连,22.037
T21,532.915,cruise,直连,21.939
T21,533.914,cruise,直连,21.842
T21,534.914,cruise,直连,21.746
T21,535.913,cruise,直连,21.651
T21,536.913,cruise,直连,21.557
T21,537.912,cruise,直连,21.464
T21,538.912,cruise,直连,21.371
T21,539.912,cruise,直连,21.28
T21,540.911,cruise,直连,21.189
T21,541.911,cruise,直连,21.099
T21,542.91,cruise,直连,21.01
T21,543.91,cruise,直连,20.922
T21,544.909,cruise,直连,20.834
T21,545.909,cruise,直连,20.748
T21,546.908,cruise,直连,20.662
T21,547.908,cruise,直连,20.577
T21,548.907,cruise,直连,20.492
T21,549.907,cruise,直连,20.408
T21,550.907,cruise,直连,20.325
T21,551.906,cruise,直连,20.243
T21,552.906,cruise,直连,20.162
T21,553.905,cruise,直连,20.081
T21,554.905,cruise,直连,20.0
T21,555.904,cruise,直连,19.921
T21,556.904,cruise,直连,19.842
T21,557.903,cruise,直连,19.764
T21,558.903,cruise,直连,19.686
T21,559.902,cruise,直连,19.609
T21,560.902,cruise,直连,19.533
T21,561.901,cruise,直连,19.457
T21,562.901,cruise,直连,19.382
T21,563.901,cruise,直连,19.308
T21,564.9,cruise,直连,19.234
T21,565.9,cruise,直连,19.16
T21,566.899,cruise,直连,19.088
T21,567.899,cruise,直连,19.015
T21,568.898,cruise,直连,18.944
T21,569.898,cruise,直连,18.873
T21,570.897,cruise,直连,18.802
T21,571.897,cruise,直连,18.732
T21,572.896,cruise,直连,18.662
T21,573.896,cruise,直连,18.593
T21,574.896,cruise,直连,18.525
T21,575.895,cruise,直连,18.457
T21,576.895,cruise,直连,18.389
T21,577.894,cruise,直连,18.322
T21,578.894,cruise,直连,18.256
T21,579.893,cruise,直连,18.19
T21,580.893,cruise,直连,18.124
T21,581.892,cruise,直连,18.059
T21,582.892,cruise,直连,17.995
T21,583.891,cruise,直连,17.93
T21,584.891,cruise,直连,17.867
T21,585.891,cruise,直连,17.803
T21,586.89,cruise,直连,17.741
T21,587.89,cruise,直连,17.678
T21,588.889,cruise,直连,17.616
T21,589.889,cruise,直连,17.554
T21,590.888,cruise,直连,17.493
T21,591.888,cruise,直连,17.432
T21,592.887,cruise,直连,17.372
T21,593.887,cruise,直连,17.312
T21,594.886,cruise,直连,17.253
T21,595.886,cruise,直连,17.193
T21,596.886,cruise,直连,17.135
T21,597.885,cruise,直连,17.076
T21,598.885,cruise,直连,17.018
T21,599.884,cruise,直连,16.96
T21,600.884,cruise,直连,16.903
T21,601.883,cruise,直连,16.846
T21,602.883,cruise,直连,16.789
T21,603.882,cruise,直连,16.733
T21,604.882,cruise,直连,16.677
T21,605.881,cruise,直连,16.622
T21,606.881,cruise,直连,16.566
T21,607.88,cruise,直连,16.512
T21,608.88,cruise,直连,16.457
T21,609.88,cruise,直连,16.403
T21,610.879,cruise,直连,16.349
T21,611.879,cruise,直连,16.295
T21,612.878,cruise,直连,16.242
T21,613.878,cruise,直连,16.189
T21,614.877,cruise,直连,16.136
T21,615.877,cruise,直连,16.084
T21,616.876,cruise,直连,16.032
T21,617.876,cruise,直连,15.98
T21,618.875,cruise,直连,15.929
T21,619.875,cruise,直连,15.878
T21,620.875,cruise,直连,15.827
T21,621.874,cruise,直连,15.776
T21,622.874,cruise,直连,15.726
T21,623.873,cruise,直连,15.676
T21,624.873,cruise,直连,15.626
T21,625.872,cruise,直连,15.577
T21,626.872,cruise,直连,15.528
T21,627.871,cruise,直连,15.479
T21,628.871,cruise,直连,15.43
T21,629.87,cruise,直连,15.382
T21,630.87,cruise,直连,15.334
T21,631.87,cruise,直连,15.286
T21,632.869,cruise,直连,15.238
T21,633.869,cruise,直连,15.191
T21,634.868,cruise,直连,15.144
T21,635.868,cruise,直连,15.097
T21,636.867,cruise,直连,15.05
T21,637.867,cruise,直连,15.004
T21,638.866,cruise,直连,14.958
T21,639.866,cruise,直连,14.912
T21,640.865,cruise,直连,14.866
T21,641.865,cruise,直连,14.821
T21,642.864,cruise,直连,14.775
T21,643.864,cruise,直连,14.731
T21,644.864,cruise,直连,14.686
T21,645.863,cruise,直连,14.641
T21,646.863,cruise,直连,14.597
T21,647.862,cruise,直连,14.553
T21,648.862,cruise,直连,14.509
T21,649.861,cruise,直连,14.465
T21,650.861,cruise,直连,14.422
T21,651.86,cruise,直连,14.379
T21,652.86,cruise,直连,14.336
T21,653.859,cruise,直连,14.293
T21,654.859,cruise,直连,14.25
T21,655.859,cruise,直连,14.208
T21,656.858,cruise,直连,14.166
T21,657.858,cruise,直连,14.124
T21,658.857,cruise,直连,14.082
T21,659.857,cruise,直连,14.04
T21,660.856,cruise,直连,13.999
T21,661.856,cruise,直连,13.958
T21,662.855,cruise,直连,13.917
T21,663.855,cruise,直连,13.876
T21,664.854,cruise,直连,13.835
T21,665.854,cruise,直连,13.795
T21,666.854,cruise,直连,13.754
T21,667.853,cruise,直连,13.714
T21,668.853,cruise,直连,13.674
T21,669.852,cruise,直连,13.635
T21,670.852,cruise,直连,13.595
T21,671.851,cruise,直连,13.556
T21,672.851,cruise,直连,13.517
T21,673.85,cruise,直连,13.477
T21,674.85,cruise,直连,13.439
T21,675.849,cruise,直连,13.4
T21,676.849,cruise,直连,13.361
T21,677.849,cruise,直连,13.323
T21,678.848,cruise,直连,13.285
T21,679.848,cruise,直连,13.247
T21,680.847,cruise,直连,13.209
T21,681.847,cruise,直连,13.171
T21,682.846,cruise,直连,13.134
T21,683.846,cruise,直连,13.096
T21,684.845,cruise,直连,13.059
T21,685.845,cruise,直连,13.022
T21,686.844,cruise,直连,12.985
T21,687.844,cruise,直连,12.948
T21,688.843,cruise,直连,12.912
T21,689.843,cruise,直连,12.875
T21,690.843,cruise,直连,12.839
T21,691.842,cruise,直连,12.803
T21,692.842,cruise,直连,12.767
T21,693.841,cruise,直连,12.731
T21,694.841,cruise,直连,12.695
T21,695.84,cruise,直连,12.66
T21,696.84,cruise,直连,12.624
T21,697.839,cruise,直连,12.589
T21,698.839,cruise,直连,12.554
T21,699.838,cruise,直连,12.519
T21,700.838,cruise,直连,12.484
T21,701.838,cruise,直连,12.449
T21,702.837,cruise,直连,12.415
T21,703.837,cruise,直连,12.38
T21,704.836,cruise,直连,12.346
T21,705.836,cruise,直连,12.312
T21,706.835,cruise,直连,12.277
T21,707.835,cruise,直连,12.244
T21,708.834,cruise,直连,12.21
T21,709.834,cruise,直连,12.176
T21,710.833,cruise,直连,12.143
T21,711.833,cruise,直连,12.109
T21,712.833,cruise,直连,12.076
T21,713.832,cruise,直连,12.043
T21,714.832,cruise,直连,12.01
T21,715.831,cruise,直连,11.977
T21,716.831,cruise,直连,11.944
T21,717.83,cruise,直连,11.911
T21,718.83,cruise,直连,11.879
T21,719.829,cruise,直连,11.846
T21,720.829,cruise,直连,11.814
T21,721.828,cruise,直连,11.782
T21,722.828,cruise,直连,11.75
T21,723.827,cruise,直连,11.718
T21,724.827,cruise,直连,11.686
T21,725.827,cruise,直连,11.654
T21,726.826,cruise,直连,11.623
T21,727.826,cruise,直连,11.591
T21,728.825,cruise,直连,11.56
T21,729.825,cruise,直连,11.528
T21,730.824,cruise,直连,11.497
T21,731.824,cruise,直连,11.466
T21,732.823,cruise,直连,11.435
T21,733.823,cruise,直连,11.404
T21,734.822,cruise,直连,11.374
T21,735.822,cruise,直连,11.343
T21,736.822,cruise,直连,11.312
T21,737.821,cruise,直连,11.282
T21,738.821,cruise,直连,11.252
T21,739.82,cruise,直连,11.222
T21,740.82,cruise,直连,11.191
T21,741.819,cruise,直连,11.161
T21,742.819,cruise,直连,11.132
T21,743.818,cruise,直连,11.102
T21,744.818,cruise,直连,11.072
T21,745.817,cruise,直连,11.042
T21,746.817,cruise,直连,11.013
T21,747.817,cruise,直连,10.984
T21,748.816,cruise,直连,10.954
T21,749.816,cruise,直连,10.925
T21,750.815,cruise,直连,10.896
T21,751.815,cruise,直连,10.867
T21,752.814,cruise,直连,10.838
T21,753.814,cruise,直连,10.809
T21,754.813,cruise,直连,10.781
T21,755.813,cruise,直连,10.752
